"기준연도","기준월","법정동코드","도로명주소","시도","시군구","읍면","동리","특수지코드","본번","부번","특수지명","단지명","동명","호명","전용면적","공시가격","단지코드","동코드","호코드"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","1","111","187.49","883000000","3","1","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","1","112","187.49","883000000","3","1","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","1","121","157.25","819000000","3","1","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","1","122","157.25","819000000","3","1","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","1","131","152.33","797000000","3","1","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","1","132","152.33","797000000","3","1","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","211","187.49","883000000","3","3","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","212","187.49","883000000","3","3","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","213","187.49","883000000","3","3","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","214","187.49","883000000","3","3","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","221","157.25","819000000","3","3","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","222","157.25","819000000","3","3","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","223","157.25","819000000","3","3","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","224","157.25","819000000","3","3","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","231","152.33","797000000","3","3","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","232","152.33","797000000","3","3","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","233","152.33","797000000","3","3","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","2","234","152.33","797000000","3","3","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","311","167.6","840000000","3","4","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","312","167.6","840000000","3","4","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","313","167.6","840000000","3","4","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","314","167.6","840000000","3","4","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","315","131.42","702000000","3","4","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","316","131.42","702000000","3","4","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","321","140.51","776000000","3","4","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","322","140.51","776000000","3","4","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","323","140.51","776000000","3","4","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","324","140.51","776000000","3","4","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","325","131.42","740000000","3","4","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","326","131.42","740000000","3","4","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","331","137.03","733000000","3","4","13"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","332","137.03","733000000","3","4","14"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","333","137.03","733000000","3","4","15"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","334","137.03","733000000","3","4","16"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","335","131.42","716000000","3","4","17"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","3","336","131.42","716000000","3","4","18"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","511","176.4","861000000","3","5","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","512","176.4","861000000","3","5","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","513","176.4","861000000","3","5","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","514","176.4","861000000","3","5","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","521","141.39","776000000","3","5","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","522","141.39","776000000","3","5","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","523","141.39","776000000","3","5","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","524","141.39","776000000","3","5","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","531","141.39","758000000","3","5","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","532","141.39","758000000","3","5","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","533","141.39","758000000","3","5","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","5","534","141.39","758000000","3","5","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","611","176.4","861000000","3","6","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","612","176.4","861000000","3","6","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","613","176.4","861000000","3","6","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","614","176.4","861000000","3","6","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","615","176.4","861000000","3","6","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","616","176.4","861000000","3","6","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","621","141.39","776000000","3","6","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","622","141.39","776000000","3","6","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","623","141.39","776000000","3","6","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","624","141.39","776000000","3","6","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","625","141.39","776000000","3","6","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","626","141.39","776000000","3","6","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","631","141.39","758000000","3","6","13"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","632","141.39","758000000","3","6","14"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","633","141.39","758000000","3","6","15"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","634","141.39","758000000","3","6","16"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","635","141.39","758000000","3","6","17"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","6","636","141.39","758000000","3","6","18"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","7","711","196.29","904000000","3","7","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","7","712","196.29","904000000","3","7","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","7","721","156.91","819000000","3","7","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","7","722","156.91","819000000","3","7","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","7","731","156.91","797000000","3","7","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","7","732","156.91","797000000","3","7","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","811","82.89","538000000","3","8","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","812","82.89","538000000","3","8","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","813","82.89","538000000","3","8","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","814","82.89","538000000","3","8","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","821","82.89","567000000","3","8","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","822","82.89","567000000","3","8","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","823","82.89","567000000","3","8","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","824","82.89","567000000","3","8","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","831","82.89","550000000","3","8","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","832","82.89","550000000","3","8","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","833","82.89","550000000","3","8","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","8","834","82.89","550000000","3","8","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","911","83.61","538000000","3","9","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","912","83.61","538000000","3","9","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","913","83.61","538000000","3","9","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","914","83.61","538000000","3","9","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","915","83.61","538000000","3","9","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","916","83.61","538000000","3","9","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","921","83.61","567000000","3","9","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","922","83.61","567000000","3","9","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","923","83.61","567000000","3","9","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","924","83.61","567000000","3","9","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","925","83.61","567000000","3","9","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","926","83.61","567000000","3","9","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","931","83.61","550000000","3","9","13"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","932","83.61","550000000","3","9","14"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","933","83.61","550000000","3","9","15"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","934","83.61","550000000","3","9","16"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","935","83.61","550000000","3","9","17"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","9","936","83.61","550000000","3","9","18"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1011","83.61","538000000","3","2","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1012","83.61","538000000","3","2","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1013","83.61","538000000","3","2","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1014","83.61","538000000","3","2","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1015","83.61","538000000","3","2","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1016","83.61","538000000","3","2","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1017","83.61","538000000","3","2","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1018","83.61","538000000","3","2","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1021","83.61","567000000","3","2","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1022","83.61","567000000","3","2","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1023","83.61","567000000","3","2","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1024","83.61","567000000","3","2","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1025","83.61","567000000","3","2","13"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1026","83.61","567000000","3","2","14"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1027","83.61","567000000","3","2","15"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1028","83.61","567000000","3","2","16"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1031","83.61","550000000","3","2","17"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1032","83.61","550000000","3","2","18"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1033","83.61","550000000","3","2","19"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1034","83.61","550000000","3","2","20"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1035","83.61","550000000","3","2","21"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1036","83.61","550000000","3","2","22"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1037","83.61","550000000","3","2","23"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-14","서울특별시","종로구","","청운동","0","1","0","","청운벽산빌리지","10","1038","83.61","550000000","3","2","24"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","1","234.06","1310000000","2","1","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","2","233.64","1310000000","2","1","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","3","233.46","1310000000","2","1","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","5","233.46","1361000000","2","1","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","6","233.64","1361000000","2","1","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","7","234.06","1361000000","2","1","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","8","234.06","1318000000","2","1","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","9","233.64","1318000000","2","1","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","비","10","233.46","1318000000","2","1","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","1","234.06","1310000000","2","2","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","2","233.64","1310000000","2","2","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","3","234.51","1310000000","2","2","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","5","234.51","1361000000","2","2","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","6","233.64","1361000000","2","2","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","7","234.06","1361000000","2","2","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","8","234.06","1318000000","2","2","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","9","233.64","1318000000","2","2","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-11","서울특별시","종로구","","청운동","0","3","0","","인텔빌라BC동","씨","10","234.51","1318000000","2","2","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","1","225.842","1202000000","5","1","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","2","231.756","1228000000","5","1","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","3","241.566","1239000000","5","1","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","5","204.097","1154000000","5","1","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","6","196.097","1090000000","5","1","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","7","196.458","1090000000","5","1","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","8","204.458","1154000000","5","1","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 16-5","서울특별시","종로구","","청운동","0","3","150","","인텔빌라A동","에이","9","212.76","1202000000","5","1","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","101","242.01","1713000000","20072004","1","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","102","244.72","1739000000","20072004","1","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","103","239.03","1713000000","20072004","1","3"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","201","242.01","1713000000","20072004","1","4"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","202","244.72","1739000000","20072004","1","5"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","203","239.03","1713000000","20072004","1","6"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","301","242.01","1758000000","20072004","1","7"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","302","244.72","1784000000","20072004","1","8"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","303","239.03","1751000000","20072004","1","9"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","401","242.01","1827000000","20072004","1","10"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","402","244.72","1852000000","20072004","1","11"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 28","서울특별시","종로구","","청운동","0","4","1","","아델하우스","","403","239.03","1811000000","20072004","1","12"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 21","서울특별시","종로구","","청운동","0","4","3","","GRACETUSCANII","투스칸2","101","216.55","1498000000","20072005","1","1"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 21","서울특별시","종로구","","청운동","0","4","3","","GRACETUSCANII","투스칸2","201","216.55","1555000000","20072005","1","2"
"2023","1","1111010100","서울특별시 종로구 자하문로36길 21","서울특별시","종로구","","청운동","0","4","3","","GRACETUSCANII","투스칸2","301","216.55","1593000000","20072005","1","3"
